Código FIPE,Modelo,Ano,Mês de Referência,Preço
008173-6,A1 Sportback 1.4 TFSI 5p S-tronic,2015,outubro de 2020 ,"R$ 61.350,00"
008173-6,A1 Sportback 1.4 TFSI 5p S-tronic,2015,setembro de 2020 ,"R$ 60.798,00"
008173-6,A1 Sportback 1.4 TFSI 5p S-tronic,2015,novembro de 2020 ,"R$ 61.687,00"
008056-0,A3 1.6 3p Aut.,2000,outubro de 2021 ,"R$ 16.550,00"
008005-5,A3 1.8 3p,2003,dezembro de 2020 ,"R$ 15.966,00"
008056-0,A3 1.6 3p Aut.,2001,junho de 2021 ,"R$ 17.105,00"
008005-5,A3 1.8 3p,2002,dezembro de 2021 ,"R$ 18.741,00"
008057-8,A3 1.6 5p Aut.,2000,julho de 2021 ,"R$ 16.652,00"
008042-0,A3 1.8 5p Aut.,2004,julho de 2020 ,"R$ 19.200,00"
008040-3,A3 1.6 5p,2002,novembro de 2021 ,"R$ 21.481,00"
008042-0,A3 1.8 5p Aut.,2004,agosto de 2020 ,"R$ 19.016,00"
008057-8,A3 1.6 5p Aut.,2000,agosto de 2020 ,"R$ 15.710,00"
008043-8,A3 1.8 3p Aut.,2002,julho de 2020 ,"R$ 17.085,00"
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2003,novembro de 2020 ,"R$ 17.784,00"
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2005,fevereiro de 2021 ,"R$ 23.102,00"
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2003,setembro de 2020 ,"R$ 18.301,00"
008005-5,A3 1.8 3p,2001,janeiro de 2020 ,"R$ 15.124,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2005,maio de 2020 ,"R$ 22.190,00"
008005-5,A3 1.8 3p,2001,janeiro de 2021 ,"R$ 14.255,00"
008057-8,A3 1.6 5p Aut.,1999,outubro de 2020 ,"R$ 14.447,00"
008046-2,A3 1.8 Turbo 3p Aut.,2002,setembro de 2020 ,"R$ 17.440,00"
008005-5,A3 1.8 3p,2001,outubro de 2020 ,"R$ 13.585,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2005,novembro de 2021 ,"R$ 25.687,00"
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2004,janeiro de 2021 ,"R$ 20.588,00"
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2002,abril de 2020 ,"R$ 16.825,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2004,agosto de 2020 ,"R$ 20.141,00"
008046-2,A3 1.8 Turbo 3p Aut.,2002,junho de 2020 ,"R$ 17.504,00"
008006-3,A3 1.8 Turbo 3p Mec.,2003,outubro de 2020 ,"R$ 17.828,00"
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2003,maio de 2020 ,"R$ 19.678,00"
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2003,junho de 2020 ,"R$ 19.607,00"
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2001,março de 2020 ,"R$ 15.539,00"
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2001,fevereiro de 2021 ,"R$ 16.166,00"
008046-2,A3 1.8 Turbo 3p Aut.,2001,julho de 2020 ,"R$ 16.391,00"
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2001,dezembro de 2021 ,"R$ 18.950,00"
008042-0,A3 1.8 5p Aut.,2002,junho de 2020 ,"R$ 17.278,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2004,junho de 2021 ,"R$ 20.436,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2003,junho de 2020 ,"R$ 19.320,00"
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2003,fevereiro de 2020 ,"R$ 20.056,00"
008044-6,A3 1.8 Turbo 5p Mec.,2005,novembro de 2021 ,"R$ 24.775,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2003,setembro de 2020 ,"R$ 18.904,00"
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2004,abril de 2020 ,"R$ 20.520,00"
008045-4,A3 1.8 Turbo 5p Aut.,2004,março de 2021 ,"R$ 20.956,00"
008006-3,A3 1.8 Turbo 3p Mec.,2001,maio de 2021 ,"R$ 16.112,00"
008195-7,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,2015,agosto de 2021 ,"R$ 148.237,00"
008006-3,A3 1.8 Turbo 3p Mec.,2002,novembro de 2020 ,"R$ 16.685,00"
008045-4,A3 1.8 Turbo 5p Aut.,2004,outubro de 2020 ,"R$ 20.077,00"
008006-3,A3 1.8 Turbo 3p Mec.,2001,julho de 2021 ,"R$ 16.594,00"
008046-2,A3 1.8 Turbo 3p Aut.,2000,abril de 2021 ,"R$ 15.748,00"
008046-2,A3 1.8 Turbo 3p Aut.,2000,julho de 2021 ,"R$ 16.203,00"
008223-6,A3 Cabriolet Ambition 2.0 TFSI S-tronic,2017,fevereiro de 2020 ,"R$ 151.269,00"
008006-3,A3 1.8 Turbo 3p Mec.,2002,setembro de 2020 ,"R$ 16.845,00"
008045-4,A3 1.8 Turbo 5p Aut.,2004,janeiro de 2020 ,"R$ 20.924,00"
008006-3,A3 1.8 Turbo 3p Mec.,2001,março de 2020 ,"R$ 15.564,00"
008046-2,A3 1.8 Turbo 3p Aut.,2000,dezembro de 2021 ,"R$ 17.054,00"
008044-6,A3 1.8 Turbo 5p Mec.,2004,abril de 2020 ,"R$ 19.726,00"
008041-1,A3 1.8 5p Mec.,2000,junho de 2020 ,"R$ 14.773,00"
008205-8,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,2017,novembro de 2021 ,"R$ 133.525,00"
008046-2,A3 1.8 Turbo 3p Aut.,1999,abril de 2020 ,"R$ 15.147,00"
008255-4,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,2020,março de 2021 ,"R$ 136.800,00"
008006-3,A3 1.8 Turbo 3p Mec.,2000,março de 2021 ,"R$ 14.698,00"
008044-6,A3 1.8 Turbo 5p Mec.,2003,outubro de 2020 ,"R$ 18.488,00"
008255-4,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,2020,julho de 2020 ,"R$ 141.073,00"
008005-5,A3 1.8 3p,1997,fevereiro de 2021 ,"R$ 12.159,00"
008046-2,A3 1.8 Turbo 3p Aut.,1999,maio de 2021 ,"R$ 14.915,00"
008041-1,A3 1.8 5p Mec.,1999,fevereiro de 2020 ,"R$ 13.865,00"
008190-6,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2015,setembro de 2020 ,"R$ 74.452,00"
008041-1,A3 1.8 5p Mec.,1999,agosto de 2021 ,"R$ 16.498,00"
008044-6,A3 1.8 Turbo 5p Mec.,2001,fevereiro de 2021 ,"R$ 16.819,00"
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2017,dezembro de 2021 ,"R$ 98.103,00"
008192-2,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,2015,abril de 2020 ,"R$ 65.095,00"
008190-6,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2014,abril de 2021 ,"R$ 76.044,00"
008190-6,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2014,julho de 2021 ,"R$ 80.698,00"
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2017,junho de 2021 ,"R$ 87.398,00"
008190-6,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2014,agosto de 2021 ,"R$ 81.788,00"
008046-2,A3 1.8 Turbo 3p Aut.,1997,outubro de 2020 ,"R$ 13.723,00"
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2016,outubro de 2021 ,"R$ 84.292,00"
008237-6,A3 Sedan Performance 2.0 TFSI S-tronic,2019,maio de 2021 ,"R$ 164.102,00"
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2016,setembro de 2020 ,"R$ 67.448,00"
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2016,julho de 2021 ,"R$ 79.461,00"
008192-2,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,2014,abril de 2021 ,"R$ 66.097,00"
008256-2,A3 Sed. Perform. Black 2.0 TFSI S-tronic,2020,maio de 2021 ,"R$ 187.837,00"
008006-3,A3 1.8 Turbo 3p Mec.,1998,junho de 2021 ,"R$ 13.759,00"
008234-1,A3 Sedan Prestige 1.4 TFSI Flex Tip.,2019,janeiro de 2021 ,"R$ 106.509,00"
008045-4,A3 1.8 Turbo 5p Aut.,1999,agosto de 2020 ,"R$ 16.065,00"
008181-7,A3 Sport 1.8 16V TFSI S-tronic 3p,2013,setembro de 2021 ,"R$ 78.146,00"
008235-0,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,2019,julho de 2020 ,"R$ 113.201,00"
008181-7,A3 Sport 1.8 16V TFSI S-tronic 3p,2013,dezembro de 2021 ,"R$ 81.705,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2013,junho de 2020 ,"R$ 60.495,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2012,abril de 2021 ,"R$ 59.655,00"
008045-4,A3 1.8 Turbo 5p Aut.,1998,dezembro de 2021 ,"R$ 16.474,00"
008233-3,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,2019,setembro de 2021 ,"R$ 133.626,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2011,fevereiro de 2021 ,"R$ 51.500,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2011,março de 2020 ,"R$ 51.538,00"
008117-5,A3 Sportback 1.6 8V 102cv 5p,2009,janeiro de 2020 ,"R$ 42.878,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2011,abril de 2020 ,"R$ 51.596,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2010,janeiro de 2021 ,"R$ 47.896,00"
008117-5,A3 Sportback 1.6 8V 102cv 5p,2009,abril de 2021 ,"R$ 42.814,00"
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2010,dezembro de 2020 ,"R$ 47.457,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2012,setembro de 2021 ,"R$ 63.333,00"
008185-0,A3 Sportback 1.8 16V TFSI S-tronic 5p,2015,março de 2021 ,"R$ 79.652,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2012,outubro de 2021 ,"R$ 66.785,00"
008117-5,A3 Sportback 1.6 8V 102cv 5p,2008,setembro de 2021 ,"R$ 40.585,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2012,fevereiro de 2020 ,"R$ 56.195,00"
008117-5,A3 Sportback 1.6 8V 102cv 5p,2008,agosto de 2021 ,"R$ 40.794,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2012,janeiro de 2020 ,"R$ 56.956,00"
008007-1,A4 1.8  Mec.,2000,novembro de 2021 ,"R$ 17.693,00"
008185-0,A3 Sportback 1.8 16V TFSI S-tronic 5p,2014,outubro de 2021 ,"R$ 86.632,00"
008184-1,A3 Sportback 1.4 TFSI S-tronic,2015,abril de 2021 ,"R$ 70.075,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2011,março de 2020 ,"R$ 52.755,00"
008184-1,A3 Sportback 1.4 TFSI S-tronic,2015,maio de 2021 ,"R$ 70.646,00"
008184-1,A3 Sportback 1.4 TFSI S-tronic,2015,junho de 2021 ,"R$ 72.768,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2011,outubro de 2020 ,"R$ 50.965,00"
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2009,outubro de 2021 ,"R$ 53.723,00"
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2008,dezembro de 2021 ,"R$ 41.295,00"
008007-1,A4 1.8  Mec.,1999,dezembro de 2021 ,"R$ 17.199,00"
008007-1,A4 1.8  Mec.,2000,junho de 2020 ,"R$ 16.198,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2011,maio de 2020 ,"R$ 52.215,00"
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2009,setembro de 2020 ,"R$ 44.288,00"
008047-0,A4 1.8  Aut.,1999,março de 2020 ,"R$ 17.600,00"
008010-1,A4 1.8 Avant Turbo Mec.,2000,março de 2021 ,"R$ 20.445,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2010,agosto de 2021 ,"R$ 55.878,00"
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2016,junho de 2021 ,"R$ 99.707,00"
008007-1,A4 1.8  Mec.,1999,julho de 2021 ,"R$ 16.153,00"
008048-9,A4 1.8 Avant Aut.,2000,junho de 2021 ,"R$ 20.980,00"
008048-9,A4 1.8 Avant Aut.,2000,agosto de 2020 ,"R$ 20.901,00"
008010-1,A4 1.8 Avant Turbo Mec.,2000,fevereiro de 2021 ,"R$ 20.470,00"
008048-9,A4 1.8 Avant Aut.,1999,setembro de 2020 ,"R$ 18.652,00"
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2007,novembro de 2021 ,"R$ 39.437,00"
008184-1,A3 Sportback 1.4 TFSI S-tronic,2014,novembro de 2020 ,"R$ 61.320,00"
008010-1,A4 1.8 Avant Turbo Mec.,2000,janeiro de 2021 ,"R$ 20.495,00"
008007-1,A4 1.8  Mec.,1999,setembro de 2021 ,"R$ 16.636,00"
008009-8,A4 1.8 Avant Mec.,2000,julho de 2020 ,"R$ 19.757,00"
008010-1,A4 1.8 Avant Turbo Mec.,1999,outubro de 2020 ,"R$ 19.383,00"
008047-0,A4 1.8  Aut.,1998,outubro de 2021 ,"R$ 18.150,00"
008010-1,A4 1.8 Avant Turbo Mec.,1999,junho de 2021 ,"R$ 19.579,00"
008010-1,A4 1.8 Avant Turbo Mec.,2000,julho de 2020 ,"R$ 20.557,00"
008070-5,A4 1.8 Turbo,2000,novembro de 2020 ,"R$ 18.551,00"
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2015,março de 2021 ,"R$ 83.833,00"
008101-9,A4 2.0 20V 130cv Multitronic 4p,2003,novembro de 2020 ,"R$ 21.834,00"
008101-9,A4 2.0 20V 130cv Multitronic 4p,2003,março de 2020 ,"R$ 22.121,00"
008008-0,A4 1.8 Tip./ Multitronic Turbo,2008,setembro de 2021 ,"R$ 40.734,00"
008132-9,A4 2.0 16V TFSI 183/180cv Multitronic,2013,agosto de 2020 ,"R$ 57.669,00"
008170-1,A4 2.0 16V TFSI Quattro Stronic,2013,dezembro de 2020 ,"R$ 66.900,00"
008211-2,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,2018,março de 2021 ,"R$ 140.222,00"
008170-1,A4 2.0 16V TFSI Quattro Stronic,2013,novembro de 2020 ,"R$ 68.245,00"
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2008,dezembro de 2020 ,"R$ 40.965,00"
008008-0,A4 1.8 Tip./ Multitronic Turbo,2007,outubro de 2020 ,"R$ 35.156,00"
008007-1,A4 1.8  Mec.,1996,agosto de 2021 ,"R$ 12.708,00"
008048-9,A4 1.8 Avant Aut.,1996,abril de 2020 ,"R$ 13.768,00"
008120-5,A4 2.0 16V TFSI 200/ 214cv Multitronic,2010,outubro de 2021 ,"R$ 58.397,00"
008132-9,A4 2.0 16V TFSI 183/180cv Multitronic,2012,outubro de 2021 ,"R$ 64.170,00"
008008-0,A4 1.8 Tip./ Multitronic Turbo,2007,novembro de 2020 ,"R$ 34.452,00"
008170-1,A4 2.0 16V TFSI Quattro Stronic,2013,setembro de 2020 ,"R$ 66.113,00"
008120-5,A4 2.0 16V TFSI 200/ 214cv Multitronic,2009,março de 2021 ,"R$ 46.201,00"
008007-1,A4 1.8  Mec.,1996,maio de 2020 ,"R$ 11.546,00"
008008-0,A4 1.8 Tip./ Multitronic Turbo,2007,outubro de 2021 ,"R$ 38.965,00"
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2011,junho de 2021 ,"R$ 64.323,00"
008047-0,A4 1.8  Aut.,1995,agosto de 2021 ,"R$ 13.059,00"
008211-2,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,2017,fevereiro de 2021 ,"R$ 125.575,00"
008021-7,A4 2.4 30V Avant Tip./Multitronic,2003,dezembro de 2020 ,"R$ 28.208,00"
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2010,agosto de 2021 ,"R$ 59.244,00"
008132-9,A4 2.0 16V TFSI 183/180cv Multitronic,2011,abril de 2020 ,"R$ 52.305,00"
008070-5,A4 1.8 Turbo,1997,dezembro de 2021 ,"R$ 15.900,00"
008132-9,A4 2.0 16V TFSI 183/180cv Multitronic,2011,maio de 2020 ,"R$ 52.092,00"
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2013,abril de 2021 ,"R$ 67.476,00"
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2010,setembro de 2021 ,"R$ 60.125,00"
008010-1,A4 1.8 Avant Turbo Mec.,1996,dezembro de 2020 ,"R$ 13.290,00"
008132-9,A4 2.0 16V TFSI 183/180cv Multitronic,2010,fevereiro de 2021 ,"R$ 49.595,00"
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2009,outubro de 2021 ,"R$ 54.469,00"
008120-5,A4 2.0 16V TFSI 200/ 214cv Multitronic,2007,dezembro de 2020 ,"R$ 39.104,00"
008020-9,A4 2.4 30V Avant Mec.,2000,fevereiro de 2020 ,"R$ 21.127,00"
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2005,maio de 2021 ,"R$ 29.508,00"
008120-5,A4 2.0 16V TFSI 200/ 214cv Multitronic,2007,agosto de 2021 ,"R$ 40.215,00"
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2011,maio de 2021 ,"R$ 59.978,00"
008082-9,A4 2.4 Avant V6 30V Quattro Tiptronic,2001,junho de 2020 ,"R$ 24.777,00"
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2012,dezembro de 2020 ,"R$ 59.989,00"
008021-7,A4 2.4 30V Avant Tip./Multitronic,2001,dezembro de 2021 ,"R$ 28.129,00"
008021-7,A4 2.4 30V Avant Tip./Multitronic,2001,julho de 2021 ,"R$ 27.364,00"
008018-7,A4 2.4 30V Mec.,2000,maio de 2021 ,"R$ 18.755,00"
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2010,junho de 2021 ,"R$ 55.556,00"
008020-9,A4 2.4 30V Avant Mec.,1998,agosto de 2021 ,"R$ 17.867,00"
008021-7,A4 2.4 30V Avant Tip./Multitronic,2001,abril de 2020 ,"R$ 23.194,00"
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2010,setembro de 2020 ,"R$ 53.449,00"
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,maio de 2020 ,"R$ 26.512,00"
008019-5,A4 2.4 30V Tip./Multitronic,2002,julho de 2021 ,"R$ 26.306,00"
008021-7,A4 2.4 30V Avant Tip./Multitronic,2000,junho de 2021 ,"R$ 25.911,00"
008019-5,A4 2.4 30V Tip./Multitronic,2001,fevereiro de 2020 ,"R$ 20.569,00"
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2007,julho de 2021 ,"R$ 40.828,00"
008011-0,A4 2.8,1996,outubro de 2020 ,"R$ 14.042,00"
008022-5,A4 2.8 30V Mec.,2000,abril de 2021 ,"R$ 20.914,00"
008087-0,A4 2.8 Avant V6 30V Quattro Mec.,2001,setembro de 2020 ,"R$ 23.720,00"
008088-8,A4 2.8 Avant V6 30V Quattro Tiptronic,2001,julho de 2020 ,"R$ 30.985,00"
008036-5,A4 2.8 Avant V6 12V,1996,março de 2021 ,"R$ 15.745,00"
008022-5,A4 2.8 30V Mec.,2000,dezembro de 2021 ,"R$ 22.642,00"
008011-0,A4 2.8,1995,fevereiro de 2021 ,"R$ 13.525,00"
008055-1,A4 2.8 Avant V6 30V Tiptronic,2001,março de 2020 ,"R$ 25.372,00"
008085-3,A4 2.8 V6 30V  Quattro Tiptronic,2001,maio de 2020 ,"R$ 23.763,00"
008011-0,A4 2.8,1995,janeiro de 2020 ,"R$ 13.461,00"
008085-3,A4 2.8 V6 30V  Quattro Tiptronic,2001,abril de 2020 ,"R$ 23.806,00"
008086-1,A4 2.8 V6 30V Quattro Mec.,2001,abril de 2020 ,"R$ 22.114,00"
008086-1,A4 2.8 V6 30V Quattro Mec.,2001,março de 2020 ,"R$ 22.150,00"
008109-4,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,2003,novembro de 2021 ,"R$ 35.551,00"
008036-5,A4 2.8 Avant V6 12V,1995,dezembro de 2020 ,"R$ 14.248,00"
008019-5,A4 2.4 30V Tip./Multitronic,1999,outubro de 2021 ,"R$ 20.818,00"
008021-7,A4 2.4 30V Avant Tip./Multitronic,1998,maio de 2020 ,"R$ 17.725,00"
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,dezembro de 2021 ,"R$ 44.900,00"
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,novembro de 2021 ,"R$ 45.546,00"
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,janeiro de 2020 ,"R$ 45.794,00"
008037-3,A4 2.8 Avant V6 30V Mec.,1998,janeiro de 2021 ,"R$ 17.605,00"
008108-6,A4 3.0 Cabriolet 30V 218cv Multitronic,2004,maio de 2021 ,"R$ 85.977,00"
008055-1,A4 2.8 Avant V6 30V Tiptronic,1999,fevereiro de 2020 ,"R$ 21.897,00"
008055-1,A4 2.8 Avant V6 30V Tiptronic,1998,março de 2021 ,"R$ 18.816,00"
008108-6,A4 3.0 Cabriolet 30V 218cv Multitronic,2003,junho de 2021 ,"R$ 75.661,00"
008130-2,A4 3.2 FSI 24V 269cv Quattro Tiptronic,2012,março de 2020 ,"R$ 90.246,00"
008037-3,A4 2.8 Avant V6 30V Mec.,1997,maio de 2020 ,"R$ 16.859,00"
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2007,março de 2021 ,"R$ 35.042,00"
008124-8,A4 3.2 FSI Avant 24V 255cv Multitronic,2007,outubro de 2020 ,"R$ 54.136,00"
008055-1,A4 2.8 Avant V6 30V Tiptronic,1997,abril de 2021 ,"R$ 17.873,00"
008130-2,A4 3.2 FSI 24V 269cv Quattro Tiptronic,2011,abril de 2021 ,"R$ 74.970,00"
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2007,março de 2020 ,"R$ 42.529,00"
008124-8,A4 3.2 FSI Avant 24V 255cv Multitronic,2007,novembro de 2021 ,"R$ 56.469,00"
008130-2,A4 3.2 FSI 24V 269cv Quattro Tiptronic,2010,março de 2021 ,"R$ 60.687,00"
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2011,setembro de 2020 ,"R$ 88.340,00"
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2011,novembro de 2020 ,"R$ 87.730,00"
008102-7,A4 3.0 30V 218cv Multitronic 4p,2002,janeiro de 2021 ,"R$ 25.097,00"
008208-2,A4 Attraction 2.0 TFSI 190cv S tronic,2017,dezembro de 2020 ,"R$ 99.218,00"
008226-0,A4 Avant Lim. Ed. 2.0 TFSI S tronic,2018,outubro de 2020 ,"R$ 156.458,00"
008246-5,A4 Avant Prest. Plus 2.0 TFSI S-tronic,2019,junho de 2020 ,"R$ 188.827,00"
008209-0,A4 Ambiente 2.0 TFSI 190cv S tronic,2017,junho de 2020 ,"R$ 129.403,00"
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2002,dezembro de 2020 ,"R$ 25.232,00"
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2010,julho de 2020 ,"R$ 76.564,00"
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2010,junho de 2020 ,"R$ 76.695,00"
008130-2,A4 3.2 FSI 24V 269cv Quattro Tiptronic,2009,dezembro de 2020 ,"R$ 57.697,00"
008208-2,A4 Attraction 2.0 TFSI 190cv S tronic,2016,maio de 2020 ,"R$ 99.031,00"
008207-4,A4 Launch Edition 2.0 TFSI 190cv S troni,2016,dezembro de 2020 ,"R$ 113.815,00"
008208-2,A4 Attraction 2.0 TFSI 190cv S tronic,2017,novembro de 2020 ,"R$ 98.816,00"
008207-4,A4 Launch Edition 2.0 TFSI 190cv S troni,2016,novembro de 2020 ,"R$ 112.069,00"
008264-3,A4 Perfor. Black 2.0 TFSI Quat. S tronic,2022,novembro de 2021 ,"R$ 331.120,00"
008208-2,A4 Attraction 2.0 TFSI 190cv S tronic,2016,setembro de 2021 ,"R$ 91.748,00"
008207-4,A4 Launch Edition 2.0 TFSI 190cv S troni,2016,abril de 2021 ,"R$ 121.366,00"
008216-3,A5 Ambit. Plus Sport. 2.0 TFSI S tronic,2018,dezembro de 2020 ,"R$ 200.277,00"
008215-5,A5 Ambiente Sportb. 2.0 TFSI S tonic,2018,setembro de 2021 ,"R$ 196.424,00"
008247-3,A4 Prestige 2.0 TFSI 190cv S-tronic,2021,outubro de 2021 ,"R$ 233.402,00"
008247-3,A4 Prestige 2.0 TFSI 190cv S-tronic,2021,novembro de 2021 ,"R$ 235.359,00"
008139-6,A5 3.2 FSI V6 24V 269cv Quattro Tiptroni,2010,agosto de 2021 ,"R$ 90.308,00"
008247-3,A4 Prestige 2.0 TFSI 190cv S-tronic,2019,fevereiro de 2020 ,"R$ 155.296,00"
008245-7,A4 Prestige Plus 2.0 TFSI 190cv S tronic,2019,setembro de 2020 ,"R$ 173.404,00"
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2016,dezembro de 2020 ,"R$ 143.183,00"
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2016,agosto de 2020 ,"R$ 128.798,00"
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2016,novembro de 2020 ,"R$ 143.715,00"
008247-3,A4 Prestige 2.0 TFSI 190cv S-tronic,2019,dezembro de 2020 ,"R$ 143.150,00"
008165-5,A5 Cabriolet 2.0 TFSI Quattro Stronic,2014,outubro de 2020 ,"R$ 134.338,00"
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2015,julho de 2020 ,"R$ 102.121,00"
008145-0,A5 Sportback 2.0 16V TFSI 211cv Multi.,2011,março de 2021 ,"R$ 69.026,00"
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2014,janeiro de 2021 ,"R$ 107.215,00"
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2014,fevereiro de 2021 ,"R$ 108.565,00"
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2014,dezembro de 2021 ,"R$ 117.442,00"
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2014,dezembro de 2021 ,"R$ 105.229,00"
008229-5,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,2021,dezembro de 2021 ,"R$ 347.451,00"
008231-7,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,2021,junho de 2021 ,"R$ 261.593,00"
008229-5,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,2021,julho de 2021 ,"R$ 305.534,00"
008161-2,A5 Sportback 2.0 16V TFSI 180cv Multi.,2013,outubro de 2020 ,"R$ 74.268,00"
008161-2,A5 Sportback 2.0 16V TFSI 180cv Multi.,2012,dezembro de 2020 ,"R$ 72.274,00"
008229-5,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,2021,setembro de 2021 ,"R$ 333.333,00"
008145-0,A5 Sportback 2.0 16V TFSI 211cv Multi.,2010,fevereiro de 2021 ,"R$ 62.502,00"
008231-7,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,2021,maio de 2021 ,"R$ 257.759,00"
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2012,junho de 2020 ,"R$ 74.516,00"
