Código FIPE,Modelo,Ano,Mês de Referência,Preço
801005-6,DAKAR 50,1998,março de 2021 ,"R$ 1.558,00"
801006-4,ELEFANT 27.5 190cc,1990,dezembro de 2021 ,"R$ 1.215,00"
801005-6,DAKAR 50,2000,novembro de 2020 ,"R$ 2.072,00"
801004-8,DAKAR 30.0 190cc,1990,maio de 2021 ,"R$ 1.177,00"
801004-8,DAKAR 30.0 190cc,1991,novembro de 2020 ,"R$ 1.234,00"
801006-4,ELEFANT 27.5 190cc,1991,maio de 2021 ,"R$ 1.171,00"
801005-6,DAKAR 50,1999,janeiro de 2020 ,"R$ 1.890,00"
801006-4,ELEFANT 27.5 190cc,1991,agosto de 2021 ,"R$ 1.220,00"
801005-6,DAKAR 50,2000,maio de 2021 ,"R$ 2.042,00"
801005-6,DAKAR 50,1999,outubro de 2020 ,"R$ 1.845,00"
801005-6,DAKAR 50,1997,março de 2021 ,"R$ 1.480,00"
801002-1,CITY 50,1997,janeiro de 2020 ,"R$ 1.277,00"
801002-1,CITY 50,1997,julho de 2020 ,"R$ 1.253,00"
801002-1,CITY 50,1998,junho de 2020 ,"R$ 1.316,00"
801004-8,DAKAR 30.0 190cc,1991,março de 2021 ,"R$ 1.222,00"
801004-8,DAKAR 30.0 190cc,1990,novembro de 2020 ,"R$ 1.195,00"
801005-6,DAKAR 50,1998,janeiro de 2021 ,"R$ 1.566,00"
801007-2,ELEFANT 16.5 125cc,1990,novembro de 2021 ,"R$ 1.091,00"
801005-6,DAKAR 50,1998,janeiro de 2020 ,"R$ 1.614,00"
801005-6,DAKAR 50,1997,janeiro de 2021 ,"R$ 1.488,00"
801007-2,ELEFANT 16.5 125cc,1990,agosto de 2020 ,"R$ 887,00"
801006-4,ELEFANT 27.5 190cc,1990,agosto de 2021 ,"R$ 1.175,00"
801005-6,DAKAR 50,1999,novembro de 2020 ,"R$ 1.840,00"
801005-6,DAKAR 50,1997,janeiro de 2020 ,"R$ 1.536,00"
801006-4,ELEFANT 27.5 190cc,1991,março de 2021 ,"R$ 1.177,00"
801002-1,CITY 50,1997,novembro de 2020 ,"R$ 1.240,00"
801007-2,ELEFANT 16.5 125cc,1990,janeiro de 2020 ,"R$ 908,00"
801006-4,ELEFANT 27.5 190cc,1991,julho de 2020 ,"R$ 1.201,00"
801005-6,DAKAR 50,1998,novembro de 2021 ,"R$ 1.664,00"
801006-4,ELEFANT 27.5 190cc,1991,dezembro de 2020 ,"R$ 1.186,00"
801006-4,ELEFANT 27.5 190cc,1990,dezembro de 2020 ,"R$ 1.144,00"
801006-4,ELEFANT 27.5 190cc,1990,março de 2021 ,"R$ 1.135,00"
801007-2,ELEFANT 16.5 125cc,1990,junho de 2021 ,"R$ 872,00"
801006-4,ELEFANT 27.5 190cc,1991,abril de 2020 ,"R$ 1.210,00"
801006-4,ELEFANT 27.5 190cc,1990,abril de 2020 ,"R$ 1.168,00"
801006-4,ELEFANT 27.5 190cc,1991,agosto de 2020 ,"R$ 1.198,00"
801006-4,ELEFANT 27.5 190cc,1990,julho de 2020 ,"R$ 1.159,00"
801005-6,DAKAR 50,1997,novembro de 2021 ,"R$ 1.581,00"
801006-4,ELEFANT 27.5 190cc,1991,outubro de 2020 ,"R$ 1.192,00"
801005-6,DAKAR 50,2000,junho de 2020 ,"R$ 2.100,00"
801006-4,ELEFANT 27.5 190cc,1991,maio de 2020 ,"R$ 1.207,00"
801005-6,DAKAR 50,2000,abril de 2020 ,"R$ 2.112,00"
801006-4,ELEFANT 27.5 190cc,1990,maio de 2020 ,"R$ 1.165,00"
801005-6,DAKAR 50,1999,setembro de 2020 ,"R$ 1.850,00"
801007-2,ELEFANT 16.5 125cc,1990,dezembro de 2021 ,"R$ 1.141,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,outubro de 2021 ,"R$ 1.709,00"
801007-2,ELEFANT 16.5 125cc,1990,setembro de 2021 ,"R$ 984,00"
801005-6,DAKAR 50,1997,fevereiro de 2021 ,"R$ 1.484,00"
801006-4,ELEFANT 27.5 190cc,1990,maio de 2021 ,"R$ 1.129,00"
801002-1,CITY 50,1997,abril de 2020 ,"R$ 1.265,00"
801005-6,DAKAR 50,1999,junho de 2020 ,"R$ 1.865,00"
801007-2,ELEFANT 16.5 125cc,1990,abril de 2020 ,"R$ 899,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,outubro de 2021 ,"R$ 1.357,00"
801004-8,DAKAR 30.0 190cc,1990,março de 2021 ,"R$ 1.183,00"
801006-4,ELEFANT 27.5 190cc,1991,fevereiro de 2020 ,"R$ 1.216,00"
801002-1,CITY 50,1997,junho de 2021 ,"R$ 1.240,00"
801006-4,ELEFANT 27.5 190cc,1991,setembro de 2021 ,"R$ 1.236,00"
801005-6,DAKAR 50,2000,julho de 2020 ,"R$ 2.094,00"
801006-4,ELEFANT 27.5 190cc,1990,fevereiro de 2020 ,"R$ 1.174,00"
801004-8,DAKAR 30.0 190cc,1993,abril de 2021 ,"R$ 1.664,00"
801006-4,ELEFANT 27.5 190cc,1990,agosto de 2020 ,"R$ 1.156,00"
801005-6,DAKAR 50,1998,junho de 2020 ,"R$ 1.594,00"
801004-8,DAKAR 30.0 190cc,1994,março de 2020 ,"R$ 1.896,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,janeiro de 2021 ,"R$ 1.487,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,janeiro de 2021 ,"R$ 1.284,00"
801004-8,DAKAR 30.0 190cc,1992,abril de 2021 ,"R$ 1.383,00"
801002-1,CITY 50,1997,junho de 2020 ,"R$ 1.257,00"
801005-6,DAKAR 50,2000,fevereiro de 2020 ,"R$ 2.124,00"
801006-4,ELEFANT 27.5 190cc,1990,setembro de 2021 ,"R$ 1.191,00"
801006-4,ELEFANT 27.5 190cc,1990,outubro de 2020 ,"R$ 1.150,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,agosto de 2021 ,"R$ 1.533,00"
801005-6,DAKAR 50,2000,agosto de 2021 ,"R$ 2.128,00"
801006-4,ELEFANT 27.5 190cc,1991,outubro de 2021 ,"R$ 1.252,00"
801006-4,ELEFANT 27.5 190cc,1991,julho de 2021 ,"R$ 1.204,00"
801005-6,DAKAR 50,1997,junho de 2020 ,"R$ 1.516,00"
801007-2,ELEFANT 16.5 125cc,1990,março de 2021 ,"R$ 866,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,agosto de 2021 ,"R$ 1.321,00"
801004-8,DAKAR 30.0 190cc,1994,dezembro de 2020 ,"R$ 1.851,00"
801005-6,DAKAR 50,1999,maio de 2021 ,"R$ 1.810,00"
801004-8,DAKAR 30.0 190cc,1991,abril de 2021 ,"R$ 1.219,00"
801005-6,DAKAR 50,2000,setembro de 2021 ,"R$ 2.157,00"
801007-2,ELEFANT 16.5 125cc,1990,dezembro de 2020 ,"R$ 875,00"
801007-2,ELEFANT 16.5 125cc,1990,outubro de 2020 ,"R$ 881,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,agosto de 2020 ,"R$ 1.507,00"
801005-6,DAKAR 50,1999,dezembro de 2020 ,"R$ 1.835,00"
801004-8,DAKAR 30.0 190cc,1990,abril de 2021 ,"R$ 1.180,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,agosto de 2020 ,"R$ 1.304,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,agosto de 2020 ,"R$ 1.259,00"
801006-4,ELEFANT 27.5 190cc,1990,julho de 2021 ,"R$ 1.160,00"
801006-4,ELEFANT 27.5 190cc,1991,março de 2020 ,"R$ 1.213,00"
801007-2,ELEFANT 16.5 125cc,1990,fevereiro de 2021 ,"R$ 869,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,abril de 2020 ,"R$ 1.523,00"
801004-8,DAKAR 30.0 190cc,1991,outubro de 2020 ,"R$ 1.237,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,julho de 2021 ,"R$ 1.513,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,outubro de 2020 ,"R$ 1.499,00"
801005-6,DAKAR 50,1999,junho de 2021 ,"R$ 1.837,00"
801006-4,ELEFANT 27.5 190cc,1991,fevereiro de 2021 ,"R$ 1.180,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,agosto de 2021 ,"R$ 1.281,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,outubro de 2020 ,"R$ 1.296,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,março de 2020 ,"R$ 1.527,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,julho de 2021 ,"R$ 1.304,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,agosto de 2021 ,"R$ 1.239,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,abril de 2020 ,"R$ 1.320,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,março de 2020 ,"R$ 1.311,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,julho de 2021 ,"R$ 1.264,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,agosto de 2021 ,"R$ 1.177,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,outubro de 2020 ,"R$ 1.251,00"
801005-6,DAKAR 50,1998,junho de 2021 ,"R$ 1.573,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,março de 2020 ,"R$ 1.270,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,julho de 2021 ,"R$ 1.223,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,novembro de 2021 ,"R$ 1.674,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,abril de 2020 ,"R$ 1.275,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,março de 2020 ,"R$ 1.232,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,fevereiro de 2021 ,"R$ 1.483,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,outubro de 2020 ,"R$ 1.211,00"
801006-4,ELEFANT 27.5 190cc,1990,outubro de 2021 ,"R$ 1.207,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,novembro de 2021 ,"R$ 1.361,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,outubro de 2021 ,"R$ 1.278,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,novembro de 2021 ,"R$ 1.266,00"
801004-8,DAKAR 30.0 190cc,1993,março de 2020 ,"R$ 1.729,00"
801005-6,DAKAR 50,1999,abril de 2021 ,"R$ 1.815,00"
801005-6,DAKAR 50,1999,abril de 2020 ,"R$ 1.875,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,julho de 2021 ,"R$ 1.162,00"
801006-4,ELEFANT 27.5 190cc,1991,junho de 2021 ,"R$ 1.188,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,fevereiro de 2021 ,"R$ 1.280,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,novembro de 2021 ,"R$ 1.227,00"
801006-4,ELEFANT 27.5 190cc,1991,novembro de 2021 ,"R$ 1.256,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,janeiro de 2021 ,"R$ 1.241,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,novembro de 2021 ,"R$ 1.189,00"
801005-6,DAKAR 50,1998,outubro de 2020 ,"R$ 1.578,00"
801006-4,ELEFANT 27.5 190cc,1991,abril de 2021 ,"R$ 1.174,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,janeiro de 2020 ,"R$ 1.535,00"
801005-6,DAKAR 50,1998,setembro de 2020 ,"R$ 1.582,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,fevereiro de 2021 ,"R$ 1.238,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,fevereiro de 2021 ,"R$ 1.199,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,dezembro de 2021 ,"R$ 1.679,00"
801006-4,ELEFANT 27.5 190cc,1990,novembro de 2021 ,"R$ 1.211,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,fevereiro de 2021 ,"R$ 1.140,00"
801005-6,DAKAR 50,1999,julho de 2020 ,"R$ 1.860,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,fevereiro de 2020 ,"R$ 1.531,00"
801005-6,DAKAR 50,1999,agosto de 2021 ,"R$ 1.887,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,abril de 2020 ,"R$ 1.229,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,dezembro de 2020 ,"R$ 1.491,00"
801005-6,DAKAR 50,1998,maio de 2021 ,"R$ 1.550,00"
801006-4,ELEFANT 27.5 190cc,1990,março de 2020 ,"R$ 1.171,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,março de 2020 ,"R$ 1.173,00"
801005-6,DAKAR 50,1998,dezembro de 2020 ,"R$ 1.570,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,abril de 2020 ,"R$ 1.170,00"
801006-4,ELEFANT 27.5 190cc,1991,janeiro de 2021 ,"R$ 1.183,00"
801005-6,DAKAR 50,1998,novembro de 2020 ,"R$ 1.574,00"
801004-8,DAKAR 30.0 190cc,1990,outubro de 2020 ,"R$ 1.198,00"
801005-6,DAKAR 50,1999,fevereiro de 2020 ,"R$ 1.885,00"
801004-8,DAKAR 30.0 190cc,1993,dezembro de 2020 ,"R$ 1.684,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,agosto de 2021 ,"R$ 2.820,00"
801005-6,DAKAR 50,1998,abril de 2021 ,"R$ 1.554,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,abril de 2021 ,"R$ 1.475,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,outubro de 2020 ,"R$ 1.152,00"
801005-6,DAKAR 50,1999,setembro de 2021 ,"R$ 1.912,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,agosto de 2020 ,"R$ 1.217,00"
801006-4,ELEFANT 27.5 190cc,1991,janeiro de 2020 ,"R$ 1.219,00"
801006-4,ELEFANT 27.5 190cc,1991,junho de 2020 ,"R$ 1.204,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,maio de 2020 ,"R$ 1.519,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,outubro de 2021 ,"R$ 1.238,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,maio de 2021 ,"R$ 1.471,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,junho de 2021 ,"R$ 1.493,00"
801006-4,ELEFANT 27.5 190cc,1991,setembro de 2020 ,"R$ 1.195,00"
801005-6,DAKAR 50,1997,outubro de 2020 ,"R$ 1.500,00"
801007-2,ELEFANT 16.5 125cc,1990,março de 2020 ,"R$ 902,00"
801005-6,DAKAR 50,1997,abril de 2021 ,"R$ 1.476,00"
801006-4,ELEFANT 27.5 190cc,1991,novembro de 2020 ,"R$ 1.189,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,março de 2021 ,"R$ 1.479,00"
801006-4,ELEFANT 27.5 190cc,1990,junho de 2021 ,"R$ 1.145,00"
801004-8,DAKAR 30.0 190cc,1992,março de 2020 ,"R$ 1.435,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,janeiro de 2021 ,"R$ 1.202,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,outubro de 2021 ,"R$ 3.083,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,novembro de 2020 ,"R$ 1.495,00"
801005-6,DAKAR 50,1998,julho de 2020 ,"R$ 1.590,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,dezembro de 2021 ,"R$ 1.365,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,janeiro de 2020 ,"R$ 1.319,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,novembro de 2020 ,"R$ 2.747,00"
801005-6,DAKAR 50,1998,abril de 2020 ,"R$ 1.602,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,setembro de 2020 ,"R$ 1.503,00"
801005-6,DAKAR 50,1997,setembro de 2020 ,"R$ 1.504,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,dezembro de 2020 ,"R$ 1.288,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,setembro de 2021 ,"R$ 1.686,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,janeiro de 2021 ,"R$ 2.733,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,novembro de 2020 ,"R$ 2.657,00"
801006-4,ELEFANT 27.5 190cc,1990,fevereiro de 2021 ,"R$ 1.138,00"
801005-6,DAKAR 50,1997,maio de 2021 ,"R$ 1.472,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,novembro de 2020 ,"R$ 2.483,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,novembro de 2020 ,"R$ 2.403,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,abril de 2021 ,"R$ 1.272,00"
801005-6,DAKAR 50,1998,setembro de 2021 ,"R$ 1.637,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,agosto de 2021 ,"R$ 2.727,00"
801005-6,DAKAR 50,1997,junho de 2021 ,"R$ 1.494,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,novembro de 2020 ,"R$ 2.311,00"
801005-6,DAKAR 50,1997,novembro de 2020 ,"R$ 1.496,00"
801005-6,DAKAR 50,1997,setembro de 2021 ,"R$ 1.555,00"
801005-6,DAKAR 50,1998,agosto de 2021 ,"R$ 1.615,00"
801005-6,DAKAR 50,1997,dezembro de 2020 ,"R$ 1.492,00"
801006-4,ELEFANT 27.5 190cc,1990,abril de 2021 ,"R$ 1.132,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,janeiro de 2021 ,"R$ 2.643,00"
801005-6,DAKAR 50,1998,fevereiro de 2020 ,"R$ 1.610,00"
801004-8,DAKAR 30.0 190cc,1992,dezembro de 2020 ,"R$ 1.399,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,junho de 2020 ,"R$ 1.515,00"
801006-4,ELEFANT 27.5 190cc,1990,junho de 2020 ,"R$ 1.162,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,janeiro de 2021 ,"R$ 2.471,00"
801006-4,ELEFANT 27.5 190cc,1990,janeiro de 2020 ,"R$ 1.177,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,maio de 2021 ,"R$ 1.268,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,janeiro de 2021 ,"R$ 2.391,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,janeiro de 2021 ,"R$ 2.299,00"
801006-4,ELEFANT 27.5 190cc,1990,janeiro de 2021 ,"R$ 1.141,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,outubro de 2021 ,"R$ 1.197,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,janeiro de 2021 ,"R$ 2.005,00"
801006-4,ELEFANT 27.5 190cc,1990,setembro de 2020 ,"R$ 1.153,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,junho de 2021 ,"R$ 1.287,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,abril de 2020 ,"R$ 2.796,00"
801006-4,ELEFANT 27.5 190cc,1990,novembro de 2020 ,"R$ 1.147,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,abril de 2020 ,"R$ 2.706,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,abril de 2020 ,"R$ 2.530,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,abril de 2020 ,"R$ 2.445,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,junho de 2021 ,"R$ 1.247,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,abril de 2020 ,"R$ 2.353,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,novembro de 2020 ,"R$ 1.292,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,janeiro de 2021 ,"R$ 1.143,00"
801005-6,DAKAR 50,1997,abril de 2020 ,"R$ 1.524,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,novembro de 2020 ,"R$ 2.015,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1994,julho de 2020 ,"R$ 1.511,00"
801004-8,DAKAR 30.0 190cc,1991,março de 2020 ,"R$ 1.261,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,outubro de 2021 ,"R$ 2.987,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,setembro de 2020 ,"R$ 1.300,00"
801005-6,DAKAR 50,1997,julho de 2020 ,"R$ 1.512,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,junho de 2021 ,"R$ 1.207,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,novembro de 2020 ,"R$ 1.247,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,outubro de 2021 ,"R$ 2.621,00"
801004-8,DAKAR 30.0 190cc,1990,março de 2020 ,"R$ 1.219,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,setembro de 2021 ,"R$ 1.339,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,junho de 2021 ,"R$ 1.147,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,dezembro de 2021 ,"R$ 1.270,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,janeiro de 2021 ,"R$ 1.786,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,janeiro de 2020 ,"R$ 1.278,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,junho de 2021 ,"R$ 2.745,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,dezembro de 2021 ,"R$ 3.278,00"
801010-2,FORCE 50,2000,março de 2021 ,"R$ 1.914,00"
801010-2,FORCE 50,1999,março de 2021 ,"R$ 1.757,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,março de 2021 ,"R$ 1.276,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,outubro de 2021 ,"R$ 2.536,00"
801010-2,FORCE 50,1998,março de 2021 ,"R$ 1.570,00"
801004-8,DAKAR 30.0 190cc,1991,dezembro de 2020 ,"R$ 1.231,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,setembro de 2021 ,"R$ 1.285,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,fevereiro de 2021 ,"R$ 2.726,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,julho de 2021 ,"R$ 2.782,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,outubro de 2021 ,"R$ 2.437,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,maio de 2020 ,"R$ 1.316,00"
801005-6,DAKAR 50,1997,agosto de 2021 ,"R$ 1.534,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,dezembro de 2020 ,"R$ 1.244,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,maio de 2021 ,"R$ 2.705,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,abril de 2021 ,"R$ 2.712,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,abril de 2021 ,"R$ 1.232,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,agosto de 2020 ,"R$ 2.768,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,outubro de 2021 ,"R$ 2.125,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,abril de 2020 ,"R$ 2.050,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,outubro de 2021 ,"R$ 1.890,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,outubro de 2021 ,"R$ 1.821,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1990,outubro de 2021 ,"R$ 1.750,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,maio de 2021 ,"R$ 2.615,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,fevereiro de 2020 ,"R$ 1.315,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,maio de 2021 ,"R$ 1.229,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,março de 2021 ,"R$ 1.235,00"
801005-6,DAKAR 50,1997,fevereiro de 2020 ,"R$ 1.532,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,agosto de 2020 ,"R$ 2.678,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,junho de 2020 ,"R$ 1.312,00"
801010-2,FORCE 50,1997,março de 2021 ,"R$ 1.513,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,dezembro de 2020 ,"R$ 2.740,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,outubro de 2020 ,"R$ 2.754,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,maio de 2021 ,"R$ 2.447,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,março de 2021 ,"R$ 2.719,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,novembro de 2021 ,"R$ 3.179,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,setembro de 2021 ,"R$ 1.242,00"
801010-2,FORCE 50,2000,janeiro de 2021 ,"R$ 1.924,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1993,julho de 2020 ,"R$ 1.308,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,agosto de 2021 ,"R$ 2.551,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,maio de 2021 ,"R$ 2.367,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,setembro de 2020 ,"R$ 2.761,00"
801010-2,FORCE 50,1999,janeiro de 2021 ,"R$ 1.767,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,maio de 2021 ,"R$ 2.275,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,setembro de 2021 ,"R$ 2.975,00"
801010-2,FORCE 50,2000,maio de 2021 ,"R$ 1.904,00"
801010-2,FORCE 50,1998,janeiro de 2021 ,"R$ 1.578,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1993,maio de 2021 ,"R$ 1.985,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1997,dezembro de 2021 ,"R$ 3.176,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1992,setembro de 2020 ,"R$ 1.255,00"
801010-2,FORCE 50,1997,janeiro de 2021 ,"R$ 1.521,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1991,dezembro de 2021 ,"R$ 1.231,00"
801010-2,FORCE 50,1999,maio de 2021 ,"R$ 1.747,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,maio de 2021 ,"R$ 1.766,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1998,fevereiro de 2020 ,"R$ 2.812,00"
801010-2,FORCE 50,1998,maio de 2021 ,"R$ 1.562,00"
801010-2,FORCE 50,2000,outubro de 2020 ,"R$ 1.939,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1996,agosto de 2020 ,"R$ 2.502,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1992,novembro de 2020 ,"R$ 1.796,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,janeiro de 2021 ,"R$ 1.721,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,novembro de 2020 ,"R$ 1.731,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1995,agosto de 2020 ,"R$ 2.421,00"
801004-8,DAKAR 30.0 190cc,1990,dezembro de 2020 ,"R$ 1.192,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1991,maio de 2021 ,"R$ 1.701,00"
801008-0,ELEFANTRE 16.5 ES 125cc,1990,setembro de 2021 ,"R$ 1.193,00"
801009-9,ELEFANTRE 30.0 ES 190cc,1994,agosto de 2020 ,"R$ 2.329,00"
