Código FIPE,Modelo,Ano,Mês de Referência,Preço
513165-0,G-440 A 4x2 3-Eixos/ A 6x2 2p (diesel),2008,agosto de 2021 ,"R$ 215.845,00"
513164-2,G-440 A 4x2 2p (diesel),2008,setembro de 2020 ,"R$ 170.683,00"
513237-1,G-440 B 8x4 2p (diesel) (E5),2017,novembro de 2021 ,"R$ 414.818,00"
513237-1,G-440 B 8x4 2p (diesel) (E5),2017,abril de 2020 ,"R$ 394.112,00"
513206-1,G-440 B 8x4 2p (diesel),2010,fevereiro de 2020 ,"R$ 291.855,00"
513236-3,G-440 B 6x4 2p (diesel) (E5),2016,maio de 2020 ,"R$ 293.296,00"
513236-3,G-440 B 6x4 2p (diesel) (E5),2015,junho de 2020 ,"R$ 269.846,00"
513236-3,G-440 B 6x4 2p (diesel) (E5),2016,novembro de 2020 ,"R$ 289.562,00"
513240-1,G-440 A 6x4 2p (diesel) (E5),2015,junho de 2020 ,"R$ 239.855,00"
513291-6,G-450 A 6x4 2p (diesel)(E5),2021,julho de 2021 ,"R$ 528.011,00"
513320-3,G-450 A 6x2 2p (diesel)(E5),2020,março de 2021 ,"R$ 402.656,00"
513338-6,G-450 B 8x4 2p (diesel)(E5),2021,julho de 2021 ,"R$ 689.142,00"
513167-7,G-470 A 4x2 2p (diesel),2010,agosto de 2021 ,"R$ 233.965,00"
513294-0,G-450 B 6x4 2p (diesel)(E5),2021,março de 2021 ,"R$ 550.855,00"
513302-5,G-450 A 4x2 2p (diesel)(E5),2020,novembro de 2020 ,"R$ 384.414,00"
513167-7,G-470 A 4x2 2p (diesel),2010,abril de 2021 ,"R$ 203.255,00"
513240-1,G-440 A 6x4 2p (diesel) (E5),2015,julho de 2021 ,"R$ 267.201,00"
513236-3,G-440 B 6x4 2p (diesel) (E5),2014,março de 2021 ,"R$ 251.868,00"
513167-7,G-470 A 4x2 2p (diesel),2009,julho de 2021 ,"R$ 213.845,00"
513240-1,G-440 A 6x4 2p (diesel) (E5),2014,julho de 2020 ,"R$ 230.122,00"
513168-5,G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel),2009,outubro de 2021 ,"R$ 232.201,00"
513240-1,G-440 A 6x4 2p (diesel) (E5),2014,fevereiro de 2021 ,"R$ 220.119,00"
513294-0,G-450 B 6x4 2p (diesel)(E5),2020,julho de 2021 ,"R$ 514.487,00"
513237-1,G-440 B 8x4 2p (diesel) (E5),2014,julho de 2020 ,"R$ 302.521,00"
513168-5,G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel),2009,agosto de 2021 ,"R$ 228.845,00"
513237-1,G-440 B 8x4 2p (diesel) (E5),2014,junho de 2020 ,"R$ 304.575,00"
513168-5,G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel),2009,janeiro de 2020 ,"R$ 195.088,00"
513169-3,G-470 A 6x4 2p (diesel),2010,outubro de 2021 ,"R$ 248.891,00"
513168-5,G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel),2009,março de 2021 ,"R$ 193.665,00"
513237-1,G-440 B 8x4 2p (diesel) (E5),2014,outubro de 2021 ,"R$ 332.802,00"
513241-0,G-480 A 6x4 2p (diesel) (E5),2019,dezembro de 2020 ,"R$ 361.426,00"
513182-0,G-470 B 8x4 2p (diesel),2010,junho de 2021 ,"R$ 284.175,00"
513169-3,G-470 A 6x4 2p (diesel),2010,março de 2020 ,"R$ 200.455,00"
513291-6,G-450 A 6x4 2p (diesel)(E5),2019,julho de 2020 ,"R$ 408.924,00"
513188-0,G-470 B 6x4 2p (diesel),2009,março de 2020 ,"R$ 224.555,00"
513169-3,G-470 A 6x4 2p (diesel),2010,abril de 2021 ,"R$ 204.695,00"
513188-0,G-470 B 6x4 2p (diesel),2009,novembro de 2021 ,"R$ 235.215,00"
513168-5,G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel),2008,novembro de 2021 ,"R$ 226.955,00"
513241-0,G-480 A 6x4 2p (diesel) (E5),2017,abril de 2021 ,"R$ 306.040,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2018,junho de 2020 ,"R$ 449.519,00"
513167-7,G-470 A 4x2 2p (diesel),2008,julho de 2020 ,"R$ 172.084,00"
513341-6,G-500 A 6x2 2p (diesel)(E5),2021,julho de 2021 ,"R$ 530.546,00"
513241-0,G-480 A 6x4 2p (diesel) (E5),2017,março de 2021 ,"R$ 307.270,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2017,novembro de 2021 ,"R$ 419.604,00"
513169-3,G-470 A 6x4 2p (diesel),2008,junho de 2021 ,"R$ 194.754,00"
513293-2,G-540 A 6x4 2p (diesel)(E5),32000,novembro de 2021 ,"R$ 787.000,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2017,setembro de 2021 ,"R$ 416.683,00"
513169-3,G-470 A 6x4 2p (diesel),2008,novembro de 2021 ,"R$ 227.125,00"
513169-3,G-470 A 6x4 2p (diesel),2008,maio de 2021 ,"R$ 183.455,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2016,julho de 2020 ,"R$ 358.374,00"
513323-8,G-500 B 6x4 2p (diesel) (E5),2020,abril de 2020 ,"R$ 450.408,00"
513001-8,L-111 2p (diesel),1989,janeiro de 2020 ,"R$ 34.640,00"
513001-8,L-111 2p (diesel),1989,fevereiro de 2020 ,"R$ 34.581,00"
513241-0,G-480 A 6x4 2p (diesel) (E5),2015,junho de 2021 ,"R$ 268.965,00"
513323-8,G-500 B 6x4 2p (diesel) (E5),2020,julho de 2021 ,"R$ 526.120,00"
513241-0,G-480 A 6x4 2p (diesel) (E5),2015,maio de 2021 ,"R$ 252.542,00"
513293-2,G-540 A 6x4 2p (diesel)(E5),2021,outubro de 2020 ,"R$ 475.744,00"
513323-8,G-500 B 6x4 2p (diesel) (E5),2020,fevereiro de 2020 ,"R$ 452.523,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2015,abril de 2020 ,"R$ 349.289,00"
513295-9,G-500 B 8x4 2p (diesel)(E5),2021,março de 2021 ,"R$ 620.854,00"
513295-9,G-500 B 8x4 2p (diesel)(E5),2021,julho de 2021 ,"R$ 665.364,00"
513295-9,G-500 B 8x4 2p (diesel)(E5),2020,setembro de 2021 ,"R$ 659.895,00"
513002-6,L-141 2p (diesel),1988,julho de 2020 ,"R$ 43.790,00"
513293-2,G-540 A 6x4 2p (diesel)(E5),2020,abril de 2020 ,"R$ 448.411,00"
513001-8,L-111 2p (diesel),1987,dezembro de 2020 ,"R$ 30.672,00"
513033-6,P-114 CA 360 6x4 NZ 2p (diesel),1997,setembro de 2021 ,"R$ 90.713,00"
513002-6,L-141 2p (diesel),1987,agosto de 2021 ,"R$ 41.143,00"
513241-0,G-480 A 6x4 2p (diesel) (E5),2013,fevereiro de 2021 ,"R$ 222.854,00"
513033-6,P-114 CA 360 6x4 NZ 2p (diesel),1998,agosto de 2021 ,"R$ 100.482,00"
513293-2,G-540 A 6x4 2p (diesel)(E5),2019,junho de 2021 ,"R$ 456.475,00"
513035-2,P-114 GA 320 4x2 NZ 2p (diesel),1998,julho de 2020 ,"R$ 76.450,00"
513001-8,L-111 2p (diesel),1986,abril de 2021 ,"R$ 29.012,00"
513100-6,P-114 CB 330 6x4 NZ 2p (diesel),2002,junho de 2020 ,"R$ 91.296,00"
513295-9,G-500 B 8x4 2p (diesel)(E5),2019,julho de 2020 ,"R$ 533.139,00"
513034-4,P-114 CB 360 6x4 NZ 2p (diesel),1998,outubro de 2021 ,"R$ 100.282,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2005,setembro de 2021 ,"R$ 120.428,00"
513035-2,P-114 GA 320 4x2 NZ 2p (diesel),1998,agosto de 2021 ,"R$ 78.949,00"
513034-4,P-114 CB 360 6x4 NZ 2p (diesel),1997,maio de 2020 ,"R$ 82.288,00"
513295-9,G-500 B 8x4 2p (diesel)(E5),2019,abril de 2020 ,"R$ 543.401,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2013,fevereiro de 2020 ,"R$ 309.008,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2005,julho de 2021 ,"R$ 115.346,00"
513035-2,P-114 GA 320 4x2 NZ 2p (diesel),1997,março de 2020 ,"R$ 74.289,00"
513238-0,G-480 B 8x4 2p (diesel) (E5),2012,outubro de 2021 ,"R$ 307.333,00"
513035-2,P-114 GA 320 4x2 NZ 2p (diesel),1997,maio de 2020 ,"R$ 74.109,00"
513034-4,P-114 CB 360 6x4 NZ 2p (diesel),1997,dezembro de 2020 ,"R$ 81.411,00"
513138-3,P-114 GA 340 4x2 NZ 2p (diesel),2007,agosto de 2021 ,"R$ 143.439,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2004,dezembro de 2020 ,"R$ 99.341,00"
513100-6,P-114 CB 330 6x4 NZ 2p (diesel),2001,outubro de 2021 ,"R$ 91.226,00"
513155-3,P-114 GA 360 4x2 NZ 2p (diesel),1998,agosto de 2021 ,"R$ 87.756,00"
513002-6,L-141 2p (diesel),1985,junho de 2021 ,"R$ 32.747,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2003,março de 2021 ,"R$ 97.062,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2003,outubro de 2020 ,"R$ 89.813,00"
513001-8,L-111 2p (diesel),1984,novembro de 2020 ,"R$ 27.133,00"
513155-3,P-114 GA 360 4x2 NZ 2p (diesel),1998,fevereiro de 2020 ,"R$ 84.947,00"
513138-3,P-114 GA 340 4x2 NZ 2p (diesel),2006,janeiro de 2020 ,"R$ 104.709,00"
513002-6,L-141 2p (diesel),1984,janeiro de 2021 ,"R$ 31.036,00"
513155-3,P-114 GA 360 4x2 NZ 2p (diesel),1998,março de 2020 ,"R$ 83.265,00"
513155-3,P-114 GA 360 4x2 NZ 2p (diesel),1998,janeiro de 2020 ,"R$ 85.084,00"
513108-1,P-114 GB 330 4x2 NZ 2p (diesel),2004,agosto de 2021 ,"R$ 94.196,00"
513139-1,P-114 LA 340 6x2 NA 2p (diesel),2006,maio de 2020 ,"R$ 119.142,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2002,novembro de 2020 ,"R$ 87.122,00"
513037-9,P-124 CA 360 6x4 NZ 2p (diesel),2004,setembro de 2020 ,"R$ 121.913,00"
513037-9,P-124 CA 360 6x4 NZ 2p (diesel),2005,maio de 2020 ,"R$ 129.635,00"
513139-1,P-114 LA 340 6x2 NA 2p (diesel),2006,abril de 2020 ,"R$ 118.564,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2002,janeiro de 2021 ,"R$ 90.241,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2006,março de 2021 ,"R$ 143.048,00"
513108-1,P-114 GB 330 4x2 NZ 2p (diesel),2003,outubro de 2021 ,"R$ 93.126,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2006,abril de 2021 ,"R$ 142.633,00"
513108-1,P-114 GB 330 4x2 NZ 2p (diesel),2003,junho de 2021 ,"R$ 84.169,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),2001,fevereiro de 2021 ,"R$ 88.558,00"
513001-8,L-111 2p (diesel),1983,janeiro de 2021 ,"R$ 25.624,00"
513108-1,P-114 GB 330 4x2 NZ 2p (diesel),2003,novembro de 2021 ,"R$ 93.451,00"
513108-1,P-114 GB 330 4x2 NZ 2p (diesel),2003,maio de 2021 ,"R$ 82.926,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),2005,junho de 2021 ,"R$ 124.913,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),2005,fevereiro de 2021 ,"R$ 123.463,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2006,novembro de 2020 ,"R$ 144.282,00"
513095-6,P-124 CB 400 6x4 NZ 2p (diesel),2005,julho de 2021 ,"R$ 156.685,00"
513095-6,P-124 CB 400 6x4 NZ 2p (diesel),2005,outubro de 2021 ,"R$ 161.984,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2005,maio de 2021 ,"R$ 137.889,00"
513094-8,P-124 CB 360 8x4 NZ 2p (diesel),2005,abril de 2021 ,"R$ 148.513,00"
513095-6,P-124 CB 400 6x4 NZ 2p (diesel),2005,agosto de 2021 ,"R$ 159.035,00"
513126-0,P-124 CB 400 8x4 NZ 2p (diesel),2005,dezembro de 2020 ,"R$ 180.644,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),2004,abril de 2020 ,"R$ 123.379,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2006,outubro de 2020 ,"R$ 144.717,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),2003,agosto de 2021 ,"R$ 121.106,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2005,fevereiro de 2021 ,"R$ 138.902,00"
513095-6,P-124 CB 400 6x4 NZ 2p (diesel),2004,dezembro de 2021 ,"R$ 156.997,00"
513094-8,P-124 CB 360 8x4 NZ 2p (diesel),2004,maio de 2021 ,"R$ 143.651,00"
513095-6,P-124 CB 400 6x4 NZ 2p (diesel),2004,setembro de 2021 ,"R$ 156.497,00"
513212-6,P-124 GA 420 6x4 NA 2p (diesel),2005,junho de 2021 ,"R$ 147.656,00"
513037-9,P-124 CA 360 6x4 NZ 2p (diesel),2001,julho de 2021 ,"R$ 105.619,00"
513212-6,P-124 GA 420 6x4 NA 2p (diesel),2005,dezembro de 2020 ,"R$ 147.841,00"
513134-0,P-124 CB 420 8x4 NZ 2p (diesel),2007,fevereiro de 2021 ,"R$ 200.211,00"
513126-0,P-124 CB 400 8x4 NZ 2p (diesel),2003,novembro de 2020 ,"R$ 152.377,00"
513099-9,P-124 CA 420 6x4 NZ 2p (diesel),2004,janeiro de 2021 ,"R$ 134.855,00"
513126-0,P-124 CB 400 8x4 NZ 2p (diesel),2004,agosto de 2020 ,"R$ 166.936,00"
513126-0,P-124 CB 400 8x4 NZ 2p (diesel),2003,setembro de 2021 ,"R$ 156.278,00"
513110-3,P-124 CA 400 6x4 NZ 2p (diesel),2001,abril de 2021 ,"R$ 102.937,00"
513101-4,P-124 CB 420 6x4 NZ 2p (diesel),2005,setembro de 2020 ,"R$ 152.885,00"
513256-8,P-124 LA 360 6x2 NA 2p (diesel),2004,março de 2021 ,"R$ 123.172,00"
513134-0,P-124 CB 420 8x4 NZ 2p (diesel),2006,maio de 2021 ,"R$ 192.721,00"
513212-6,P-124 GA 420 6x4 NA 2p (diesel),2005,setembro de 2021 ,"R$ 152.032,00"
513256-8,P-124 LA 360 6x2 NA 2p (diesel),2004,junho de 2020 ,"R$ 122.732,00"
513185-5,P-230 B 4x2 2p (diesel),2011,junho de 2021 ,"R$ 97.719,00"
513212-6,P-124 GA 420 6x4 NA 2p (diesel),2005,janeiro de 2020 ,"R$ 164.141,00"
513036-0,P-114 GA 330 4x2 NZ 2p (diesel),1999,agosto de 2020 ,"R$ 79.222,00"
513101-4,P-124 CB 420 6x4 NZ 2p (diesel),2005,maio de 2020 ,"R$ 155.296,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),2001,dezembro de 2020 ,"R$ 101.949,00"
513185-5,P-230 B 4x2 2p (diesel),2011,maio de 2021 ,"R$ 96.275,00"
513140-5,P-124 LA 420 6x2 NA 2p (diesel),2006,outubro de 2021 ,"R$ 163.814,00"
513126-0,P-124 CB 400 8x4 NZ 2p (diesel),2003,fevereiro de 2020 ,"R$ 156.482,00"
513242-8,P-250 B 4x2 2p (diesel) (E5),32000,abril de 2021 ,"R$ 429.544,00"
513101-4,P-124 CB 420 6x4 NZ 2p (diesel),2005,junho de 2021 ,"R$ 156.477,00"
513140-5,P-124 LA 420 6x2 NA 2p (diesel),2005,julho de 2020 ,"R$ 145.941,00"
513037-9,P-124 CA 360 6x4 NZ 2p (diesel),2000,agosto de 2020 ,"R$ 98.058,00"
513134-0,P-124 CB 420 8x4 NZ 2p (diesel),2005,agosto de 2021 ,"R$ 188.044,00"
513092-1,P-124 GA 360 4x2 NZ 2p (diesel),2003,dezembro de 2020 ,"R$ 101.121,00"
513095-6,P-124 CB 400 6x4 NZ 2p (diesel),2001,novembro de 2021 ,"R$ 116.848,00"
513185-5,P-230 B 4x2 2p (diesel),2010,junho de 2020 ,"R$ 97.078,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2018,dezembro de 2020 ,"R$ 206.488,00"
513092-1,P-124 GA 360 4x2 NZ 2p (diesel),2003,abril de 2020 ,"R$ 101.554,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),2000,janeiro de 2020 ,"R$ 101.307,00"
513037-9,P-124 CA 360 6x4 NZ 2p (diesel),1999,julho de 2020 ,"R$ 94.740,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),1999,maio de 2020 ,"R$ 95.225,00"
513134-0,P-124 CB 420 8x4 NZ 2p (diesel),2003,julho de 2021 ,"R$ 155.184,00"
513279-7,P-250 A 4x2 2p (diesel)(E5),2020,setembro de 2021 ,"R$ 340.854,00"
513140-5,P-124 LA 420 6x2 NA 2p (diesel),2004,dezembro de 2021 ,"R$ 153.163,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2017,agosto de 2021 ,"R$ 218.255,00"
513242-8,P-250 B 4x2 2p (diesel) (E5),2021,setembro de 2020 ,"R$ 307.139,00"
513038-7,P-124 CB 360 6x4 NZ 2p (diesel),1998,julho de 2021 ,"R$ 88.746,00"
513140-5,P-124 LA 420 6x2 NA 2p (diesel),2003,maio de 2021 ,"R$ 128.854,00"
513244-4,P-250 B 8x2 2p (diesel) (E5),2017,setembro de 2020 ,"R$ 201.460,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2016,setembro de 2020 ,"R$ 189.806,00"
513156-1,P-270 A 4x2 2p (diesel),2010,fevereiro de 2021 ,"R$ 97.249,00"
513243-6,P-250 B 6x2 2p (diesel) (E5),2019,julho de 2020 ,"R$ 237.469,00"
513092-1,P-124 GA 360 4x2 NZ 2p (diesel),2000,janeiro de 2021 ,"R$ 89.541,00"
513244-4,P-250 B 8x2 2p (diesel) (E5),2017,junho de 2020 ,"R$ 204.186,00"
513186-3,P-270 B 6x2 2p (diesel),2011,maio de 2021 ,"R$ 156.876,00"
513156-1,P-270 A 4x2 2p (diesel),2010,janeiro de 2021 ,"R$ 97.601,00"
513231-2,P-250 B 8x4 2p (diesel) (E5),2015,maio de 2021 ,"R$ 185.153,00"
513140-5,P-124 LA 420 6x2 NA 2p (diesel),2002,janeiro de 2021 ,"R$ 119.516,00"
513156-1,P-270 A 4x2 2p (diesel),2009,abril de 2021 ,"R$ 93.119,00"
513243-6,P-250 B 6x2 2p (diesel) (E5),2019,abril de 2020 ,"R$ 238.948,00"
513186-3,P-270 B 6x2 2p (diesel),2011,abril de 2021 ,"R$ 157.744,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2015,novembro de 2021 ,"R$ 211.257,00"
513243-6,P-250 B 6x2 2p (diesel) (E5),2019,março de 2020 ,"R$ 237.972,00"
513242-8,P-250 B 4x2 2p (diesel) (E5),2018,julho de 2021 ,"R$ 193.023,00"
513244-4,P-250 B 8x2 2p (diesel) (E5),2015,novembro de 2020 ,"R$ 181.909,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2014,dezembro de 2021 ,"R$ 206.233,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2021,novembro de 2021 ,"R$ 449.988,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2021,junho de 2021 ,"R$ 372.469,00"
513231-2,P-250 B 8x4 2p (diesel) (E5),2013,setembro de 2020 ,"R$ 174.863,00"
513231-2,P-250 B 8x4 2p (diesel) (E5),2013,março de 2021 ,"R$ 167.357,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2014,novembro de 2020 ,"R$ 162.340,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2021,outubro de 2021 ,"R$ 431.363,00"
513296-7,P-280 B 4x2 2p (diesel)(E5),2021,dezembro de 2020 ,"R$ 342.895,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2019,dezembro de 2021 ,"R$ 305.934,00"
513231-2,P-250 B 8x4 2p (diesel) (E5),2012,agosto de 2020 ,"R$ 160.233,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2020,abril de 2021 ,"R$ 309.622,00"
513244-4,P-250 B 8x2 2p (diesel) (E5),2014,abril de 2020 ,"R$ 178.138,00"
513184-7,P-270 B 4x2 2p (diesel),2009,abril de 2021 ,"R$ 114.254,00"
513318-1,P-280 B 6x2 2p (diesel)(E5),2021,dezembro de 2021 ,"R$ 505.854,00"
513231-2,P-250 B 8x4 2p (diesel) (E5),2012,março de 2020 ,"R$ 160.799,00"
513298-3,P-280 B 8x2 2p (diesel)(E5),2021,agosto de 2021 ,"R$ 482.565,00"
513243-6,P-250 B 6x2 2p (diesel) (E5),2016,agosto de 2020 ,"R$ 178.047,00"
513157-0,P-310 A 4x2 2p (diesel),2010,fevereiro de 2020 ,"R$ 116.211,00"
513318-1,P-280 B 6x2 2p (diesel)(E5),2021,julho de 2021 ,"R$ 419.965,00"
513258-4,P-310 B 4x2 2p (diesel)(E5),2018,fevereiro de 2021 ,"R$ 206.645,00"
513318-1,P-280 B 6x2 2p (diesel)(E5),2020,setembro de 2021 ,"R$ 404.033,00"
513296-7,P-280 B 4x2 2p (diesel)(E5),2019,dezembro de 2021 ,"R$ 309.298,00"
513230-4,P-250 B 6x4 2p (diesel) (E5),2012,agosto de 2020 ,"R$ 148.199,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2020,dezembro de 2020 ,"R$ 301.794,00"
513296-7,P-280 B 4x2 2p (diesel)(E5),2020,fevereiro de 2020 ,"R$ 308.665,00"
513244-4,P-250 B 8x2 2p (diesel) (E5),2012,maio de 2021 ,"R$ 149.489,00"
513298-3,P-280 B 8x2 2p (diesel)(E5),2021,janeiro de 2021 ,"R$ 390.251,00"
513296-7,P-280 B 4x2 2p (diesel)(E5),2019,agosto de 2021 ,"R$ 301.551,00"
513244-4,P-250 B 8x2 2p (diesel) (E5),2012,setembro de 2021 ,"R$ 171.471,00"
513280-0,P-280 A 4x2 2p (diesel)(E5),2019,julho de 2021 ,"R$ 293.864,00"
513178-2,P-310 B 6x4 2p (diesel),2010,setembro de 2021 ,"R$ 152.411,00"
513296-7,P-280 B 4x2 2p (diesel)(E5),2019,outubro de 2021 ,"R$ 307.145,00"
513252-5,P-310 B 6x2 2p (diesel) (E5),2018,setembro de 2021 ,"R$ 291.874,00"
513214-2,P-310 A 4x2 2p (diesel) (E5),2018,fevereiro de 2020 ,"R$ 217.395,00"
513252-5,P-310 B 6x2 2p (diesel) (E5),2018,agosto de 2021 ,"R$ 260.854,00"
513214-2,P-310 A 4x2 2p (diesel) (E5),2017,março de 2020 ,"R$ 201.945,00"
513178-2,P-310 B 6x4 2p (diesel),2010,novembro de 2021 ,"R$ 153.479,00"
513178-2,P-310 B 6x4 2p (diesel),2010,setembro de 2020 ,"R$ 146.636,00"
513298-3,P-280 B 8x2 2p (diesel)(E5),2019,maio de 2021 ,"R$ 300.497,00"
513258-4,P-310 B 4x2 2p (diesel)(E5),2017,janeiro de 2021 ,"R$ 186.904,00"
513325-4,P-280 B 6x4 2p (diesel)(E5),2019,fevereiro de 2021 ,"R$ 309.020,00"
513325-4,P-280 B 6x4 2p (diesel)(E5),2019,dezembro de 2020 ,"R$ 311.821,00"
513178-2,P-310 B 6x4 2p (diesel),2009,agosto de 2021 ,"R$ 145.615,00"
513245-2,P-310 B 8x2 (diesel) (E5),2019,agosto de 2020 ,"R$ 302.117,00"
513258-4,P-310 B 4x2 2p (diesel)(E5),2016,novembro de 2020 ,"R$ 177.761,00"
513245-2,P-310 B 8x2 (diesel) (E5),2017,fevereiro de 2020 ,"R$ 254.193,00"
513213-4,P-310 B 8x2 2p (diesel),2011,julho de 2020 ,"R$ 152.671,00"
513232-0,P-310 B 6x4 2p (diesel) (E5),2016,abril de 2021 ,"R$ 270.156,00"
513179-0,P-310 B 8x4 2p (diesel),2010,setembro de 2021 ,"R$ 184.941,00"
513179-0,P-310 B 8x4 2p (diesel),2010,março de 2020 ,"R$ 178.658,00"
513178-2,P-310 B 6x4 2p (diesel),2008,agosto de 2020 ,"R$ 138.267,00"
513232-0,P-310 B 6x4 2p (diesel) (E5),2016,outubro de 2020 ,"R$ 257.137,00"
513179-0,P-310 B 8x4 2p (diesel),2010,novembro de 2020 ,"R$ 177.035,00"
513179-0,P-310 B 8x4 2p (diesel),2009,maio de 2021 ,"R$ 153.839,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2016,março de 2020 ,"R$ 251.979,00"
513300-9,P-320 B 8x2 2p (diesel)(E5),32000,abril de 2020 ,"R$ 422.933,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2016,agosto de 2021 ,"R$ 322.859,00"
513232-0,P-310 B 6x4 2p (diesel) (E5),2015,setembro de 2021 ,"R$ 314.247,00"
513252-5,P-310 B 6x2 2p (diesel) (E5),2014,abril de 2021 ,"R$ 168.649,00"
513245-2,P-310 B 8x2 (diesel) (E5),2016,julho de 2020 ,"R$ 252.885,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2015,maio de 2020 ,"R$ 241.251,00"
513232-0,P-310 B 6x4 2p (diesel) (E5),2014,janeiro de 2021 ,"R$ 228.029,00"
513214-2,P-310 A 4x2 2p (diesel) (E5),2013,julho de 2020 ,"R$ 159.640,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2015,dezembro de 2020 ,"R$ 246.208,00"
513297-5,P-320 B 4x2 2p (diesel)(E5),2021,outubro de 2020 ,"R$ 356.889,00"
513258-4,P-310 B 4x2 2p (diesel)(E5),2013,junho de 2021 ,"R$ 161.695,00"
513297-5,P-320 B 4x2 2p (diesel)(E5),2020,fevereiro de 2021 ,"R$ 327.629,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2015,janeiro de 2021 ,"R$ 245.444,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2014,junho de 2021 ,"R$ 262.896,00"
513232-0,P-310 B 6x4 2p (diesel) (E5),2014,fevereiro de 2021 ,"R$ 232.093,00"
513342-4,P-340 A 4x2 GNC 2p (GNV)(E5),2021,dezembro de 2021 ,"R$ 636.625,00"
513252-5,P-310 B 6x2 2p (diesel) (E5),2013,junho de 2020 ,"R$ 163.795,00"
513158-8,P-340 A 4x2 2p (diesel),2011,março de 2020 ,"R$ 148.890,00"
513321-1,P-320 B 6x4 2p (diesel)(E5),2020,dezembro de 2021 ,"R$ 553.265,00"
513300-9,P-320 B 8x2 2p (diesel)(E5),2021,fevereiro de 2021 ,"R$ 420.115,00"
513158-8,P-340 A 4x2 2p (diesel),2010,janeiro de 2021 ,"R$ 143.603,00"
513299-1,P-320 B 6x2 2p (diesel)(E5),2020,abril de 2021 ,"R$ 339.911,00"
513297-5,P-320 B 4x2 2p (diesel)(E5),2019,janeiro de 2021 ,"R$ 300.326,00"
513158-8,P-340 A 4x2 2p (diesel),2010,dezembro de 2021 ,"R$ 194.181,00"
513321-1,P-320 B 6x4 2p (diesel)(E5),2020,fevereiro de 2021 ,"R$ 369.599,00"
513158-8,P-340 A 4x2 2p (diesel),2010,abril de 2021 ,"R$ 153.230,00"
513233-9,P-310 B 8x4 2p (diesel) (E5),2013,dezembro de 2021 ,"R$ 332.955,00"
513299-1,P-320 B 6x2 2p (diesel)(E5),2019,setembro de 2021 ,"R$ 380.748,00"
513211-8,P-340 B 6x4 2p (diesel),2011,fevereiro de 2021 ,"R$ 159.850,00"
513299-1,P-320 B 6x2 2p (diesel)(E5),2020,julho de 2020 ,"R$ 339.968,00"
513211-8,P-340 B 6x4 2p (diesel),2011,julho de 2021 ,"R$ 161.895,00"
